,h,t,r
1468,8108,10,171
1469,12961,17,171
1470,9620,17,171
1471,10175,9,171
1472,3533,174,171
1473,11227,9,171
1474,1834,17,171
1475,3285,9,171
1476,12332,9,171
1477,1421,10,171
1478,757,9,171
1479,9906,10,171
1480,10329,17,171
1481,12056,174,171
1482,11975,174,171
1483,10326,174,171
1484,7499,174,171
1485,8853,174,171
1486,13568,174,171
1487,10717,17,171
1488,10827,9,171
1489,12667,9,171
1490,5675,174,171
1491,7528,17,171
1492,11777,10,171
1493,8853,17,171
1494,13439,9,171
1495,4958,10,171
1496,11095,9,171
1497,7213,174,171
1498,10657,10,171
1499,10203,9,171
1500,4540,174,171
1501,10717,174,171
1502,11905,17,171
1503,11195,174,171
1504,9609,17,171
1505,7613,17,171
1506,6340,17,171
1507,9350,17,171
1508,4429,174,171
1509,5719,9,171
1510,13052,174,171
1511,11114,17,171
1512,10133,10,171
1513,14262,17,171
1514,12959,17,171
1515,11886,174,171
1516,10715,10,171
1517,10585,17,171
1518,6910,17,171
1519,10326,17,171
1520,11380,10,171
1521,11441,10,171
1522,11886,17,171
1523,11559,17,171
1524,6475,10,171
1525,8220,17,171
1526,4958,174,171
1527,2679,9,171
1528,14328,10,171
1529,11416,10,171
1530,4623,174,171
1531,1543,174,171
1532,1208,17,171
1533,12198,17,171
1534,9693,174,171
1535,4866,174,171
1536,11083,174,171
1537,9842,10,171
1538,3126,174,171
1539,13107,9,171
1540,8933,10,171
1541,11992,17,171
1542,10385,17,171
1543,4029,17,171
1544,10129,17,171
1545,1045,9,171
1546,8366,17,171
1547,12198,10,171
1548,11004,174,171
1549,7304,174,171
1550,9977,174,171
1551,8485,866,171
1552,1916,174,171
1553,12913,17,171
1554,10956,10,171
1555,12316,10,171
1556,9834,174,171
1557,6328,17,171
1558,4715,9,171
1559,4908,174,171
1560,13654,17,171
1561,4558,9,171
1562,5784,10,171
1563,4715,174,171
1564,5444,17,171
1565,1045,174,171
1566,12387,174,171
1567,6342,17,171
1568,2734,9,171
1569,9355,17,171
1570,10246,17,171
1571,1831,10,171
1572,11691,9,171
1573,8371,10,171
1574,5415,17,171
1575,8366,174,171
1576,7028,10,171
1577,12681,9,171
1578,8228,17,171
1579,7946,174,171
1580,11151,10,171
1581,7621,174,171
1582,1263,10,171
1583,4007,174,171
1584,3515,9,171
1585,8320,10,171
1586,1419,17,171
1587,9385,10,171
1588,9345,10,171
1589,2462,9,171
1590,10501,10,171
1591,10314,10,171
1592,4324,9,171
1593,3574,17,171
1594,1208,174,171
1595,11841,174,171
1596,3654,17,171
1597,8500,10,171
1598,13607,17,171
1599,10874,174,171
1600,13359,17,171
1601,10272,9,171
1602,13245,10,171
1603,12833,17,171
1604,3417,17,171
1605,9712,10,171
1606,8,17,171
1607,11895,174,171
1608,2980,174,171
1609,4052,17,171
1610,1700,17,171
1611,11,174,171
1612,4863,10,171
1613,13716,9,171
1614,8622,9,171
1615,10880,10,171
1616,6342,9,171
1617,11847,17,171
1618,13654,174,171
1619,10180,9,171
1620,3516,10,171
1621,11,10,171
1622,4475,10,171
1623,6328,10,171
1624,4221,10,171
1625,13598,10,171
1626,11728,10,171
1627,6243,9,171
1628,8355,174,171
1629,13391,9,171
1630,6387,5856,173
1631,318,842,173
1632,7438,10889,173
1633,3362,8,173
1634,9446,11145,173
1635,2996,5440,173
1636,4541,1421,173
1637,2743,3516,173
1638,3140,10272,173
1639,2996,2980,173
1640,3221,3222,173
1641,9907,9906,173
1642,2979,9167,173
1643,2682,5440,173
1644,9438,7751,173
1645,8938,9127,173
1646,9907,12244,173
1647,10233,10923,173
1648,1420,8523,173
1649,9940,7174,173
1650,3877,3516,173
1651,1830,3285,173
1652,9438,3654,173
1653,318,6319,173
1654,1830,3574,173
1655,1352,7441,173
1656,5117,1342,173
1657,10233,10163,173
1658,318,11404,173
1659,4114,7369,173
1660,3140,7762,173
1661,2743,10717,173
1662,1262,9355,173
1663,4114,11001,173
1664,9445,11886,173
1665,4629,3275,173
1666,3177,3176,173
1667,6844,7213,173
1668,7827,11697,173
1669,10233,7420,173
1670,6746,11632,173
1671,9228,1372,173
1672,9907,1344,173
1673,10233,12681,173
1674,6387,7369,173
1675,8243,8242,173
1676,6746,4400,173
1677,5316,4671,173
1678,9678,4540,173
1679,9458,1878,173
1680,4629,8923,173
1681,180,6947,173
1682,4541,7900,173
1683,8243,10923,173
1684,3082,2390,173
1685,1425,1426,173
1686,10350,173,173
1687,3177,8292,173
1688,1420,842,173
1689,2996,2997,173
1690,7707,3130,173
1691,3082,11632,173
1692,6883,138,177
1693,12140,138,177
1694,13874,138,177
1695,13279,138,177
1696,12954,138,177
1697,9600,138,177
1698,3729,138,177
1699,11222,138,177
1700,14132,138,177
1701,6476,138,177
1702,6217,138,177
1703,12241,138,177
1704,11076,138,177
1705,11627,138,177
1706,7168,138,177
1707,13198,138,177
1708,7962,138,177
1709,10539,138,177
1710,9601,138,177
1711,9056,138,177
1712,2957,138,177
1713,9626,138,177
1714,13329,138,177
1715,14384,138,177
1716,5283,138,177
1717,8271,138,177
1718,13613,138,177
1719,10631,138,177
1720,13434,138,177
1721,9743,138,177
1722,9880,138,177
1723,4973,138,177
1724,11467,138,177
1725,12254,138,177
1726,1848,138,177
1727,13935,138,177
1728,12661,138,177
1729,10648,10506,704
1730,2492,875,193
1731,886,2493,193
1732,5616,4037,193
1733,3872,2443,193
1734,2444,6971,193
1735,2492,7459,193
1736,2492,10451,193
1737,5616,2493,193
1738,5616,5020,193
1739,2281,2624,193
1740,3872,9197,193
1741,886,4193,193
1742,2492,4576,193
1743,5616,9378,193
1744,2444,11050,193
1745,886,6971,193
1746,886,8269,193
1747,3872,7459,193
1748,3872,11649,193
1749,886,3325,193
1750,2492,2523,193
1751,2444,4037,193
1752,5616,10701,193
1753,886,2443,193
1754,5616,11050,193
1755,13551,4576,193
1756,3872,875,193
1757,2492,6971,193
1758,2444,1070,193
1759,2444,2443,193
1760,2280,7655,705
1761,3105,988,204
1762,3193,1556,204
1763,8464,1556,204
1764,3118,951,204
1765,5047,1660,204
1766,950,146,204
1767,4253,2482,204
1768,2654,1197,204
1769,3085,169,204
1770,6775,8065,204
1771,1657,1274,204
1772,603,1660,204
1773,7882,2482,204
1774,8338,1660,204
1775,958,1556,204
1776,3105,104,204
1777,170,988,204
1778,950,169,204
1779,7674,4431,204
1780,6775,604,204
1781,5880,169,204
1782,7957,1197,204
1783,1013,1660,204
1784,2700,4491,204
1785,12454,4491,204
1786,1013,951,204
1787,2654,169,204
1788,6707,104,204
1789,984,146,204
1790,6775,6543,204
1791,3956,4491,204
1792,2278,4491,204
1793,6608,1197,204
1794,2041,146,204
1795,2654,1660,204
1796,2041,2482,204
1797,6707,4491,204
1798,6608,988,204
1799,3665,1660,204
1800,2721,2482,204
1801,3956,604,204
1802,7957,2482,204
1803,2041,1556,204
1804,1693,959,204
1805,2381,1556,204
1806,6608,4470,204
1807,7674,959,204
1808,6393,4491,204
1809,5242,2482,204
1810,958,169,204
1811,2101,1660,204
1812,3118,169,204
1813,2041,6543,204
1814,1013,4491,204
1815,3118,8065,204
1816,6775,959,204
1817,8942,146,204
1818,9576,8065,204
1819,984,169,204
1820,6608,1556,204
1821,3193,604,204
1822,1013,1556,204
1823,984,4491,204
1824,12636,1274,204
1825,6707,1280,204
1826,170,146,204
1827,3076,104,204
1828,7674,4491,204
1829,6608,2482,204
1830,2721,169,204
1831,603,604,204
1832,5903,1274,204
1833,9576,2655,204
1834,145,959,204
1835,5880,959,204
1836,2483,146,204
1837,914,104,204
1838,8073,1660,204
1839,1546,1280,204
1840,3728,169,204
1841,2721,1660,204
1842,1198,1556,204
1843,2278,104,204
1844,1279,1660,204
1845,1795,138,720
1846,7130,138,720
1847,9087,138,720
1848,6804,138,720
1849,3123,138,720
1850,5813,138,720
1851,7368,138,720
1852,3307,138,720
1853,8651,138,720
1854,5219,138,720
1855,7505,138,720
1856,5752,138,720
1857,5163,138,720
1858,1275,138,720
1859,4216,138,720
1860,2778,138,720
1861,9173,138,211
1862,8172,138,211
1863,5892,138,211
1864,8991,138,211
1865,13845,138,211
1866,10532,138,211
1867,3974,138,211
1868,8880,138,211
1869,13228,138,211
1870,561,138,211
1871,1684,138,211
1872,7576,1542,211
1873,4422,138,211
1874,2345,138,211
1875,11330,138,211
1876,11353,1542,211
1877,6481,138,211
1878,9585,138,211
1879,11961,3141,211
1880,9058,138,211
1881,13018,138,211
1882,9413,138,211
1883,8648,138,211
1884,3658,3141,211
1885,6125,3252,211
1886,10760,138,211
1887,10046,3141,211
1888,11216,138,211
1889,710,138,211
1890,11884,3252,211
1891,9302,138,211
1892,5310,138,211
1893,3818,1542,211
1894,10172,138,211
1895,13913,138,211
1896,404,138,211
1897,11362,138,211
1898,9855,138,211
1899,2161,138,211
1900,9724,1542,211
1901,12921,138,211
1902,13010,138,211
1903,9900,138,211
1904,9370,138,211
1905,12019,138,211
1906,6903,801,213
1907,5616,4940,725
1908,13242,5068,1241
1909,4775,5068,1248
1910,2101,959,228
1911,5903,104,228
1912,8073,2482,228
1913,105,959,228
1914,5903,6543,228
1915,4253,104,228
1916,6707,1556,228
1917,2700,959,228
1918,8298,1280,228
1919,1657,1274,228
1920,7556,4491,228
1921,5903,2482,228
1922,6707,951,228
1923,6331,604,228
1924,2721,604,228
1925,1693,146,228
1926,3076,6543,228
1927,6775,1660,228
1928,6608,1274,228
1929,6708,1660,228
1930,1013,1280,228
1931,2483,6543,228
1932,8064,959,228
1933,8064,2482,228
1934,4253,169,228
1935,2654,1280,228
1936,7882,146,228
1937,6393,169,228
1938,2041,2482,228
1939,10455,988,228
1940,8073,1660,228
1941,105,1660,228
1942,8298,169,228
1943,1906,6543,228
1944,587,1556,228
1945,6393,4491,228
1946,3728,1660,228
1947,3076,1556,228
1948,3105,104,228
1949,958,1280,228
1950,1557,1274,228
1951,4530,146,228
1952,12636,2482,228
1953,5242,1274,228
1954,7843,6543,228
1955,2278,146,228
1956,6393,959,228
1957,6707,988,228
1958,1745,604,228
1959,2381,1660,228
1960,105,4491,228
1961,2101,2482,228
1962,2721,1274,228
1963,5909,146,228
1964,1013,4491,228
1965,6707,959,228
1966,3118,959,228
1967,3956,1280,228
1968,3728,1274,228
1969,5903,146,228
1970,6331,1556,228
1971,6393,951,228
1972,5909,988,228
1973,6708,104,228
1974,6775,1280,228
1975,4530,1280,228
1976,984,4491,228
1977,3085,2482,228
1978,441,169,228
1979,1198,104,228
1980,5880,1280,228
1981,2280,6748,743
1982,2280,7655,743
1983,6594,240,233
1984,5420,240,233
1985,7769,240,233
1986,2858,240,233
1987,9655,240,233
1988,9789,240,233
1989,8735,240,233
1990,13593,240,233
1991,12739,240,233
1992,2982,240,233
1993,812,240,233
1994,14689,240,233
1995,13722,240,233
1996,5637,240,233
1997,9587,240,233
1998,13305,240,233
1999,7494,240,233
2000,4923,240,233
2001,9910,240,233
2002,8447,240,233
2003,9198,240,233
2004,2453,240,233
2005,6540,240,233
2006,8627,240,233
2007,4119,240,233
2008,1726,240,233
2009,3406,240,233
2010,14257,240,233
2011,920,240,233
2012,13827,240,233
2013,11539,240,233
2014,10085,240,233
2015,7630,240,233
2016,750,240,233
2017,6970,240,233
2018,1149,240,233
2019,2857,240,233
2020,11684,240,233
2021,14247,240,233
2022,3903,240,233
2023,6633,240,233
2024,7589,240,233
2025,13680,240,233
2026,10870,240,233
2027,7048,240,233
2028,13389,240,233
2029,590,240,233
2030,2367,240,233
2031,2317,240,233
2032,14432,240,233
2033,9747,240,233
2034,8656,240,233
2035,14384,240,233
2036,12231,240,233
2037,10030,240,233
2038,5408,240,233
2039,4594,240,233
2040,1540,240,233
2041,12335,240,233
2042,4552,240,233
2043,9775,240,233
2044,11789,240,233
2045,13984,240,233
2046,13936,240,233
2047,12871,240,233
2048,9650,240,233
2049,13379,240,233
2050,13833,240,233
2051,13503,240,233
2052,4714,240,233
2053,244,240,233
2054,13063,240,233
2055,14378,240,233
2056,13337,240,233
2057,10320,240,233
2058,13129,240,233
2059,6665,240,233
2060,10335,240,233
2061,6799,240,233
2062,14048,240,233
2063,7892,240,233
2064,13585,240,233
2065,4545,240,233
2066,3296,240,233
2067,9784,10648,747
2068,10648,9784,747
2069,3728,1639,749
2070,11079,10428,749
2071,2278,10586,749
2072,6608,1639,749
2073,7957,4218,749
2074,7957,2720,749
2075,1546,5185,749
2076,3011,240,240
2077,154,240,240
2078,10434,240,240
2079,5891,240,240
2080,9449,240,240
2081,982,240,240
2082,6799,240,240
2083,3316,240,240
2084,11997,240,240
2085,5293,240,240
2086,10320,240,240
2087,12890,240,240
2088,583,240,240
2089,10737,240,240
2090,7630,240,240
2091,14305,240,240
2092,6000,240,240
2093,590,240,240
2094,14689,240,240
2095,10653,240,240
2096,11199,240,240
2097,14532,240,240
2098,5673,240,240
2099,9910,240,240
2100,13663,240,240
2101,3758,240,240
2102,1494,240,240
2103,11635,240,240
2104,10433,240,240
2105,10182,240,240
2106,5846,240,240
2107,12803,240,240
2108,12308,240,240
2109,7052,240,240
2110,13796,240,240
2111,14326,240,240
2112,8295,240,240
2113,11402,240,240
2114,14507,240,240
2115,6553,240,240
2116,8456,240,240
2117,13231,240,240
2118,12834,240,240
2119,13936,240,240
2120,9102,240,240
2121,1995,240,240
2122,5622,240,240
2123,13329,240,240
2124,14003,240,240
2125,6738,240,240
2126,10743,240,240
2127,13305,240,240
2128,1445,240,240
2129,466,240,240
2130,12665,240,240
2131,10495,240,240
2132,12240,240,240
2133,12394,240,240
2134,8157,240,240
2135,11516,240,240
2136,9295,240,240
2137,13528,240,240
2138,11017,240,240
2139,9655,240,240
2140,9587,240,240
2141,12776,240,240
2142,4137,240,240
2143,7893,240,240
2144,4497,240,240
2145,11467,240,240
2146,1355,240,240
2147,13446,240,240
2148,13968,240,240
2149,2696,240,240
2150,7169,240,240
2151,6034,240,240
2152,11827,240,240
2153,10275,240,240
2154,5997,240,240
2155,9399,240,240
2156,11740,240,240
2157,4191,240,240
2158,13378,240,240
2159,9198,240,240
2160,13198,240,240
2161,13366,240,240
2162,10059,240,240
2163,5436,240,240
2164,8555,240,240
2165,4968,240,240
2166,6582,240,240
2167,14257,240,240
2168,12910,240,240
2169,13323,240,240
2170,8340,240,240
2171,12380,240,240
2172,11462,240,240
2173,13633,240,240
2174,12063,240,240
2175,11311,240,240
2176,13480,240,240
2177,340,240,240
2178,11506,240,240
2179,2902,240,240
2180,3797,240,240
2181,8216,240,240
2182,10948,240,240
2183,12091,240,240
2184,8760,240,240
2185,11842,240,240
2186,3698,240,240
2187,2100,240,240
2188,409,240,240
2189,9229,240,240
2190,7233,240,240
2191,8447,240,240
2192,7176,240,240
2193,11526,7142,244
2194,8938,10493,245
2195,180,11439,245
2196,6039,6038,245
2197,783,1700,245
2198,4604,11730,245
2199,7460,4592,245
2200,8356,4400,245
2201,5509,9727,245
2202,2979,8072,245
2203,6467,9126,245
2204,2814,12221,245
2205,2461,10880,245
2206,6387,7369,245
2207,7707,2129,245
2208,180,5290,245
2209,4541,8355,245
2210,2996,11,245
2211,8212,12828,245
2212,8938,9127,245
2213,1352,11117,245
2214,3140,7762,245
2215,180,181,245
2216,6318,13654,245
2217,7680,3367,245
2218,1352,2763,245
2219,9438,8072,245
2220,1699,1700,245
2221,2996,9345,245
2222,9940,3367,245
2223,5316,10923,245
2224,7438,11499,245
2225,318,8724,245
2226,4425,2653,245
2227,7680,12250,245
2228,6746,6745,245
2229,9446,7213,245
2230,7680,3397,245
2231,5117,7973,245
2232,1262,1263,245
2233,2682,10329,245
2234,7438,7999,245
2235,1699,5747,245
2236,9678,2980,245
2237,3196,12298,245
2238,182,3005,245
2239,11226,7910,245
2240,5746,183,245
2241,6746,1372,245
2242,1262,9127,245
2243,8212,5675,245
2244,6039,1263,245
2245,3196,10923,245
2246,783,6745,245
2247,182,1372,245
2248,8356,11001,245
2249,3196,7277,245
2250,2566,2567,759
2251,9674,1157,255
2252,173,10350,255
2253,9712,9907,255
2254,9461,8356,255
2255,3283,2996,255
2256,11872,9446,255
2257,3015,6746,255
2258,1206,8243,255
2259,12681,10233,255
2260,7441,4382,255
2261,10611,9445,255
2262,6353,180,255
2263,4068,6467,255
2264,10314,10821,255
2265,1700,783,255
2266,9684,4629,255
2267,516,9446,255
2268,4400,9678,255
2269,5440,7680,255
2270,3222,3221,255
2271,9730,4541,255
2272,11001,4114,255
2273,1700,7680,255
2274,11213,9940,255
2275,8072,2979,255
2276,4863,6387,255
2277,7028,6318,255
2278,183,182,255
2279,9609,9124,255
2280,8933,3362,255
2281,11439,2461,255
2282,1263,6039,255
2283,3516,9124,255
2284,3038,6844,255
2285,1426,1425,255
2286,7828,7827,255
2287,1653,7429,255
2288,7369,4298,255
2289,9517,3284,255
2290,3197,3196,255
2291,13703,6387,255
2292,8523,9446,255
2293,4863,182,255
2294,5784,9052,255
2295,11,2979,255
2296,5493,4541,255
2297,10325,10821,255
2298,9730,9940,255
2299,11632,11226,255
2300,7420,8243,255
2301,1421,1420,255
2302,13970,8243,255
2303,4113,1425,255
2304,7994,6039,255
2305,8355,8356,255
2306,4540,5746,255
2307,11632,9458,255
2308,5747,1699,255
2309,842,8423,255
2310,8474,8938,255
2311,4908,2757,255
2312,5493,2461,255
2313,2320,10350,255
2314,3654,9438,255
2315,5143,138,259
2316,1356,138,259
2317,6758,138,259
2318,11595,138,259
2319,858,138,259
2320,3343,138,259
2321,187,138,259
2322,5402,138,259
2323,5399,138,259
2324,4306,138,259
2325,13173,138,259
2326,2345,138,259
2327,14387,138,259
2328,376,138,259
2329,6656,138,259
2330,10865,138,259
2331,6858,138,259
2332,10943,138,259
2333,3464,138,259
2334,10929,138,259
2335,12741,138,259
2336,9058,138,259
2337,13100,138,259
2338,2092,138,259
2339,3002,138,259
2340,4978,138,259
2341,9585,138,259
2342,5498,2613,773
2343,6170,875,773
2344,3519,138,262
2345,5402,138,262
2346,9699,138,262
2347,3667,138,262
2348,11909,138,262
2349,3668,138,262
2350,5144,138,262
2351,11373,138,262
2352,5499,875,776
2353,2665,4037,776
2354,4274,4470,272
2355,1657,1660,272
2356,5242,1274,272
2357,3728,988,272
2358,9973,604,272
2359,1013,4491,272
2360,3728,1280,272
2361,8183,951,272
2362,11282,1660,272
2363,10455,604,272
2364,6963,1197,272
2365,12173,1274,272
2366,1198,169,272
2367,2721,604,272
2368,984,1556,272
2369,1745,1556,272
2370,7957,604,272
2371,3118,8065,272
2372,7902,1274,272
2373,2278,4491,272
2374,914,1556,272
2375,3956,169,272
2376,6286,1556,272
2377,5909,146,272
2378,958,2482,272
2379,8298,1556,272
2380,6708,1274,272
2381,6775,988,272
2382,4530,1197,272
2383,8298,959,272
2384,1198,4491,272
2385,2278,951,272
2386,2278,2482,272
2387,1693,1660,272
2388,8464,1280,272
2389,8942,146,272
2390,3085,604,272
2391,2483,1660,272
2392,8298,6543,272
2393,9576,8065,272
2394,2179,2482,272
2395,1198,1660,272
2396,7718,988,272
2397,2483,1274,272
2398,7957,2482,272
2399,1279,1660,272
2400,8183,1660,272
2401,7674,2655,272
2402,6331,146,272
2403,2654,1274,272
2404,3105,169,272
2405,3193,146,272
2406,8298,4491,272
2407,7957,1556,272
2408,3118,1274,272
2409,984,6543,272
2410,2700,1280,272
2411,6393,4491,272
2412,10875,146,272
2413,6929,8131,272
2414,1906,604,272
2415,6474,951,272
2416,145,2482,272
2417,1198,104,272
2418,12861,138,280
2419,13613,138,280
2420,353,138,280
2421,12852,138,280
2422,14255,138,280
2423,11740,138,280
2424,12577,138,280
2425,9449,138,280
2426,8271,138,280
2427,9000,138,280
2428,14378,138,280
2429,14152,138,280
2430,12773,138,280
2431,13677,138,280
2432,12787,138,280
2433,12659,138,280
2434,13198,138,280
2435,8782,138,280
2436,10085,138,280
2437,13337,138,280
2438,4307,138,280
2439,9703,138,280
2440,4186,138,280
2441,13651,138,280
2442,3319,138,280
2443,9199,138,280
2444,10771,138,280
2445,8475,138,280
2446,10523,138,280
2447,10047,138,280
2448,10010,138,280
2449,12661,138,280
2450,13295,138,280
2451,9743,138,280
2452,12692,138,280
2453,5873,138,284
2454,5335,138,284
2455,7181,138,284
2456,2389,3141,284
2457,9667,138,284
2458,2766,3252,284
2459,1746,138,284
2460,3647,138,284
2461,3116,138,284
2462,6771,138,284
2463,2328,138,284
2464,4418,138,284
2465,6878,138,284
2466,1043,138,284
2467,7368,138,284
2468,9277,138,284
2469,8639,138,284
2470,11704,138,284
2471,8478,138,284
2472,11389,138,284
2473,11803,138,284
2474,5241,138,284
2475,1634,138,284
2476,443,10118,284
2477,9445,17,798
2478,9848,9,798
2479,7460,9,798
2480,4665,17,798
2481,3140,9,798
2482,1830,9,798
2483,10350,174,798
2484,9086,2238,291
2485,3482,255,291
2486,3937,255,291
2487,4217,3669,291
2488,6876,3669,291
2489,878,1912,291
2490,11853,2238,291
2491,4821,1912,291
2492,5930,2238,291
2493,1614,1912,291
2494,2476,3669,291
2495,254,6904,291
2496,9086,3669,291
2497,2476,1912,291
2498,752,2238,291
2499,9200,1912,291
2500,3482,3938,291
2501,2476,2238,291
2502,4217,12579,291
2503,4217,6904,291
2504,4217,255,291
2505,2624,2281,293
2506,4466,3872,293
2507,875,2492,293
2508,10289,3872,293
2509,6532,2492,293
2510,2280,3872,293
2511,9395,2492,293
2512,7823,13551,293
2513,2616,2492,293
2514,10701,5616,293
2515,3325,2492,293
2516,2493,5616,293
2517,9197,5616,293
2518,9197,3872,293
2519,9395,886,293
2520,2523,886,293
2521,12193,2281,293
2522,3325,2444,293
2523,2624,5616,293
2524,3321,5616,293
2525,5140,2444,293
2526,8049,240,296
2527,13279,240,296
2528,6471,240,296
2529,10601,240,296
2530,8129,240,296
2531,10626,240,296
2532,9904,240,296
2533,12615,240,296
2534,2912,240,296
2535,12932,240,296
2536,13337,240,296
2537,13347,240,296
2538,10433,240,296
2539,3614,240,296
2540,12288,240,296
2541,13937,240,296
2542,3114,240,296
2543,9587,240,296
2544,5673,240,296
2545,8465,240,296
2546,10255,240,296
2547,12381,240,296
2548,758,240,296
2549,6868,240,296
2550,12690,240,296
2551,8555,240,296
2552,7207,240,296
2553,11106,240,296
2554,245,240,296
2555,13542,240,296
2556,11951,240,296
2557,9042,240,296
2558,5074,240,296
2559,12648,240,296
2560,12064,240,296
2561,13249,240,296
2562,5293,240,296
2563,5644,240,296
2564,8760,240,296
2565,10891,240,296
2566,9688,240,296
2567,12897,240,296
2568,12231,240,296
2569,11635,240,296
2570,13921,240,296
2571,13847,240,296
2572,14689,240,296
2573,8133,240,296
2574,466,240,296
2575,13787,240,296
2576,8208,240,296
2577,12307,240,296
2578,12948,240,296
2579,8902,240,296
2580,4186,240,296
2581,11960,240,296
2582,1440,240,296
2583,13475,240,296
2584,4902,240,296
2585,12520,240,296
2586,12971,240,296
2587,13490,240,296
2588,4657,240,296
2589,10120,240,296
2590,11076,240,296
2591,10312,240,296
2592,11964,240,296
2593,5637,240,296
2594,11772,240,296
2595,341,240,296
2596,8698,240,296
2597,8509,240,296
2598,6594,240,296
2599,422,240,296
2600,11017,240,296
2601,3316,240,296
2602,1379,240,296
2603,10743,240,296
2604,4270,240,296
2605,13374,240,296
2606,12860,240,296
2607,6506,240,296
2608,10617,240,296
2609,14532,240,296
