,h,t,r
15575,7417,58,84
15581,4784,58,84
15603,4859,138,56
15625,1218,49,119
15629,3706,314,20
15633,5720,706,84
15644,8517,465,20
15648,2127,138,56
15649,9918,5813,380
15654,1881,4761,476
15659,36,9921,350
15661,4206,4148,20
15678,9157,58,20
15680,646,9657,153
15691,5120,214,73
15715,6912,5281,711
15738,8753,3647,20
15743,5351,3342,20
15748,9941,9942,281
15757,649,138,56
15789,887,3155,123
15791,1694,41,20
15796,6157,35,17
15797,2373,251,200
15798,786,41,20
15836,282,1043,20
15845,7333,1063,20
15851,1331,372,20
15854,9005,2355,579
15876,2710,3632,21
15886,3007,9817,123
15891,306,714,20
15916,4460,138,107
15927,1949,9993,119
15957,2651,251,21
15958,10002,879,109
15961,9265,214,73
15962,10004,214,73
15984,4807,1785,48
15987,7862,138,519
16002,2386,58,20
16007,2137,2534,17
16020,3394,1381,20
16041,4516,58,20
16044,10021,8265,501
16062,10025,635,84
16072,9849,3342,714
16073,10027,3273,351
16077,10028,138,107
16110,5184,140,20
16115,7343,2254,20
16126,5177,118,20
16130,10039,251,655
16141,8835,2028,62
16151,910,58,84
16152,10044,214,73
16154,5632,138,519
16158,766,251,200
16185,1638,2984,321
16197,3209,251,21
16201,10055,1574,119
16211,10060,4154,119
16225,41,138,524
16229,1513,3804,20
16233,5457,314,84
16239,5282,58,48
16240,3394,3212,20
16245,9524,4796,191
16255,769,251,200
16275,2015,3663,200
16277,8493,1785,20
16292,6661,138,107
16302,36,177,350
16304,9943,3846,21
16310,10081,8875,719
16317,3137,10083,119
16319,7004,3708,21
16329,6845,6168,119
16359,602,58,84
16362,3287,214,73
16367,5765,214,73
16369,6099,1304,20
16382,50,1314,153
16384,8737,1358,20
16399,10096,58,20
16410,10099,3116,84
16427,5129,1043,84
16431,9918,6771,380
16442,6308,1929,20
16445,1244,1675,119
16451,4636,1043,84
16464,7818,251,21
16480,2956,214,73
16481,646,138,107
16494,5101,10118,56
16508,10121,3751,153
16525,5395,10124,281
16533,2972,138,524
16534,36,706,350
16537,2131,176,84
16557,1721,251,662
16571,110,2778,20
16574,1827,214,73
16584,6489,138,56
16586,6318,214,73
16591,8018,58,48
16614,3394,3341,20
16618,259,6997,119
16627,3455,638,73
16629,9529,1542,258
16668,10156,1034,187
16725,8703,9406,109
16741,1829,58,48
16750,5040,214,73
16752,4803,706,84
16761,8514,138,519
16762,3211,635,84
16776,10184,251,726
16780,6410,545,711
16783,7611,1474,609
16797,10062,1440,119
16809,3811,3647,20
16813,5287,2028,119
16815,9901,546,20
16825,9857,474,127
16868,5960,251,21
16872,7507,2028,119
16873,8974,3632,200
16878,7157,214,73
16899,8104,635,306
16907,9840,1304,20
16908,8312,2328,20
16910,8862,1043,48
16911,7866,2216,20
16916,935,3647,20
16929,8484,706,48
16944,9853,138,56
16963,8527,657,62
16983,3584,41,20
16985,10226,3116,84
16993,2081,1043,20
16994,36,9813,350
17009,1962,3647,20
17021,2328,10238,34
17024,5732,58,84
17025,7622,2328,20
17028,1257,214,73
17041,7075,251,655
17067,997,638,73
17087,10250,3647,20
17105,1808,2114,20
17108,6416,397,349
17120,1989,138,524
17128,10257,58,84
17129,3813,6402,191
17133,10258,214,73
17147,19,1063,20
17156,10265,10266,109
17166,4822,5378,145
17168,6727,443,84
17179,566,1043,20
17188,195,7342,109
17198,1596,111,20
17210,3584,504,20
17211,6258,7732,21
17217,439,2882,153
17231,8817,443,48
17238,6002,138,258
17246,6792,58,48
17276,9785,1732,48
17281,4451,3138,89
17289,1836,31,394
17297,9366,111,20
17320,2905,2603,20
17325,1829,314,20
17330,10297,3632,200
17349,10300,3042,501
17362,36,4545,350
17375,7332,2407,20
17390,1769,7411,281
17391,8390,35,17
17400,1962,1732,20
17417,2594,10313,734
17422,3172,10315,200
17450,4857,58,84
17451,4684,443,20
17457,2084,278,20
17466,4821,5378,123
17492,9776,10335,119
17503,7131,6148,379
17504,2588,8560,84
17526,4240,251,461
17530,2665,138,387
17536,7572,451,548
17550,93,546,20
17555,4281,138,107
17563,3320,6433,145
17565,5647,58,84
17566,4787,58,84
17573,726,1785,48
17578,4625,10346,349
17580,5297,35,17
17581,7565,138,56
17587,5403,10348,153
17594,10350,3141,387
17598,7075,9769,579
17599,3957,2328,20
17605,1596,176,20
17607,4368,2114,20
17626,4818,251,200
17630,1311,58,84
17642,6792,1785,445
17651,6245,58,84
17664,3454,1410,20
17687,9687,138,107
17688,10370,58,84
17693,4206,1563,20
17697,6053,58,84
17701,10375,214,73
17731,6526,10384,119
17754,3944,251,200
17759,10393,5165,200
17767,2215,3279,20
17768,7612,5667,476
17773,3822,7833,316
17777,7815,314,48
17781,7852,58,445
17795,10398,638,73
17798,3596,6402,191
17802,6484,35,17
17844,1687,3279,20
17863,10411,43,21
17868,176,138,524
17870,4044,138,258
17899,10417,58,84
17932,6308,314,20
17963,941,214,73
17977,197,638,73
17978,10436,251,21
17990,8372,58,20
18024,10446,638,73
18031,1901,1034,20
18039,10450,638,73
18042,8644,1034,20
18043,5402,5483,464
18057,4722,4748,20
18061,3010,251,200
18070,2421,1043,48
18074,2687,58,267
18092,1897,58,48
18103,9941,10464,281
18130,1779,2328,20
18134,4414,10470,34
18135,6598,803,20
18152,7004,138,56
18155,9432,1291,20
18179,8567,58,48
18189,7343,1043,20
18201,5033,1785,20
18205,434,2882,153
18218,7832,138,56
18223,2554,58,84
18230,595,3916,153
18231,10489,10490,191
18239,8644,41,20
18266,7116,58,20
18280,1560,1785,20
18286,3837,214,73
18294,5162,4583,235
18302,7894,598,153
18303,10395,251,21
18306,36,8165,350
18313,2215,1925,20
18332,10515,3647,20
18335,27,10516,119
18347,920,8875,530
18349,2215,58,48
18351,4443,638,73
18354,8987,35,17
18356,8109,138,56
18363,10519,5954,119
18368,10522,7356,281
18373,2829,7080,119
18381,306,35,17
18398,6577,278,20
18411,2710,58,20
18414,2051,251,21
18422,10126,443,20
18429,2232,58,84
18454,4401,6462,21
18459,5563,2882,153
18460,3576,3116,20
18462,3923,443,84
18470,6353,4628,191
18484,10546,138,56
18512,4205,111,20
18555,7966,58,84
18562,8672,561,145
18580,8312,3839,20
18592,8822,1925,20
18596,10132,214,73
18597,8369,1043,20
18620,2,58,422
18627,7755,1634,20
18642,2176,3123,20
18644,10576,638,73
18648,5320,58,84
18668,10411,58,48
18673,10386,2254,20
18675,6599,251,200
18686,3631,546,20
18696,10583,482,20
18705,4251,1732,20
18716,8795,58,84
18726,3131,58,48
18740,623,2216,20
18776,8943,35,17
18780,1050,4003,20
18781,8918,7611,153
18813,5327,4741,349
18823,1396,3916,153
18828,3958,58,48
18848,4713,76,34
18880,4056,598,34
18887,8140,10620,281
18891,2842,2603,20
18898,10621,10622,178
18908,6219,1929,84
18929,7875,5997,119
18950,10630,58,84
18955,2449,58,20
18970,6306,214,73
18972,2945,10631,119
18976,1115,214,73
18984,9470,4903,316
18990,10637,545,711
19029,1343,1043,119
19037,5131,138,56
19040,5225,10647,281
19046,5646,58,48
19047,7775,247,422
19069,1946,3123,20
19074,10655,6068,62
19079,7410,9442,281
19083,3940,10657,235
19093,1759,140,20
19105,10063,2328,20
19118,3917,41,20
19145,3408,138,56
19165,2813,6972,62
19168,10673,638,73
19174,5913,1139,119
19180,5187,58,84
19202,1329,6878,20
19233,6959,10688,281
19239,2532,58,20
19258,194,5401,579
19263,9175,1492,20
19282,1359,3916,153
19309,6712,214,73
19318,6209,761,20
19327,9293,214,73
19354,10715,6419,235
19356,2374,58,84
19365,1114,10718,197
19371,4210,7139,476
19373,1560,504,20
19374,10721,278,84
19377,8262,879,109
19388,2800,1785,20
19395,1417,10724,197
19397,10408,10725,200
19407,1812,635,306
19418,10728,706,84
19434,10671,3846,21
19435,4770,2028,119
19437,4210,58,48
19438,4465,9106,145
19448,10217,635,84
19451,3937,1389,123
19463,10735,214,73
19488,8542,58,20
19491,282,6307,550
19494,3631,3804,20
19503,1397,1034,20
19504,2327,118,20
19505,4411,2778,20
19522,4861,3341,20
19524,3838,35,17
19525,1570,9523,153
19554,6835,251,21
19581,1694,1785,20
19599,3838,504,20
19641,1911,214,73
19676,2981,638,73
19709,4369,2028,62
19713,10692,10767,765
19722,2466,10770,20
19725,824,761,20
19728,887,10772,123
19730,3631,176,20
19734,3989,25,20
19751,10779,58,20
19757,1340,118,20
19760,10781,278,84
19768,5902,58,84
19776,3917,2216,20
19777,9071,1785,349
19779,94,138,766
19781,390,1043,84
19786,175,3123,20
19793,2495,58,84
19813,3049,715,317
19823,6601,138,56
19824,5672,58,84
19825,4647,251,21
19842,1604,1732,20
19858,4003,138,524
19865,9549,2915,154
19867,981,10793,34
19879,6800,1785,48
19892,8568,138,56
19926,10803,214,73
19932,4984,35,17
19937,5463,58,20
19938,6919,4398,566
19951,428,397,119
19952,8685,251,21
19959,905,6703,235
19979,2631,10813,109
20015,10823,7534,154
20041,7421,443,20
20045,10828,10829,501
20047,365,1304,20
20048,10831,657,62
20066,6679,3660,145
20076,1223,278,20
20079,309,251,21
20091,351,138,258
20112,5813,3708,548
20122,7779,58,84
20140,2846,6960,281
20166,2984,1945,34
20175,691,214,73
20180,10715,10325,235
20193,7857,828,17
20206,7333,1410,20
20232,2084,2146,20
20234,4636,9523,153
20254,10158,278,20
20280,5941,138,56
20284,6987,706,422
20290,2846,8297,281
20295,7012,1634,20
20315,8372,3804,20
20332,6796,7854,464
20336,1775,76,153
20390,2955,58,20
20403,4940,10143,119
20413,5930,10890,123
20419,7334,251,21
20420,10508,251,662
20430,6370,828,17
20431,6173,35,550
20433,8153,58,20
20437,1409,1043,20
20456,2921,1043,20
20459,5708,3647,20
20471,457,635,119
20484,8347,58,84
20502,7746,138,107
20503,6787,986,21
20516,903,6908,119
20535,10290,35,17
20542,4960,10911,530
20561,541,229,119
20567,9802,58,48
20569,66,138,56
20583,3068,2028,62
20585,10876,251,200
20602,7857,1732,20
20603,5351,3381,20
20606,9918,1381,380
20615,5060,58,20
20616,1684,138,258
20619,4889,2114,20
20631,3858,251,21
20634,7276,2082,20
20635,36,10916,350
20636,8655,1785,48
20637,5713,214,73
20638,3377,4673,20
20640,7374,10348,153
20650,4160,638,73
20658,5162,10920,235
20668,7410,2847,281
20669,6881,251,89
20673,2319,10923,235
20683,3454,546,20
20688,10926,247,48
20694,384,214,73
20711,6585,397,349
20712,2047,138,56
20716,10933,1381,84
20727,2556,251,89
20756,450,138,56
20784,10945,251,200
20812,40,504,20
20816,2715,1304,20
20817,4277,58,84
20822,10952,251,200
20823,10953,76,34
20829,3769,138,107
20836,1418,10959,777
20874,6443,58,422
20875,10965,251,21
20879,2386,2151,20
20882,4500,4614,153
20895,1484,2308,119
20902,1779,465,20
20910,4074,635,48
20937,4947,1304,20
20939,7373,657,119
20963,3234,9399,119
20967,2895,1063,48
20975,9918,3057,380
20977,807,6997,119
20982,5351,1304,20
20983,2777,2328,20
20984,4261,504,20
21003,3952,138,56
21008,8837,443,20
21017,10983,58,84
21023,5519,1043,20
21029,4206,3839,20
21031,10880,879,191
21035,8210,9942,281
21063,254,561,123
21067,10128,251,21
21076,7909,3341,20
21081,10996,214,73
21088,3471,1410,119
21159,7908,3839,445
21186,752,6481,123
21196,11019,2028,119
21217,8372,35,17
21219,2528,3663,21
21228,623,3116,20
21255,6017,504,84
21265,4642,657,119
21288,8936,214,73
21294,7818,58,48
21296,2548,138,524
21325,2786,58,48
21349,254,4952,197
21350,4530,7342,191
21356,11046,4628,109
21358,7228,1732,20
21369,1645,3647,20
21376,2466,111,20
21391,11055,138,524
21405,2618,58,20
21407,9773,214,73
21435,36,11060,350
21449,7607,214,73
21456,3538,3242,20
21486,5153,138,56
21488,9086,879,191
21491,6699,706,84
21494,3928,1410,20
21498,8493,1034,20
21499,1340,2778,20
21510,3561,3663,21
21518,5389,8821,476
21520,10687,138,56
21532,2699,4136,123
21534,7154,2878,368
21575,3555,214,73
21580,2288,9695,119
21583,5782,251,21
21585,1020,465,20
21597,1068,76,34
21602,8372,1358,20
21605,7525,58,20
21617,9090,2028,119
21621,11081,8095,62
21631,5167,443,20
21640,2842,3342,20
21642,7205,6420,119
21647,2150,251,21
21651,11086,214,73
21653,4969,377,119
21661,4861,41,20
21667,4033,58,84
21679,5930,11090,197
21694,5474,314,20
21708,1329,372,20
21730,8529,58,48
21736,4411,3839,20
21747,6083,58,20
21752,3638,4691,222
21759,647,1929,20
21771,3980,214,73
21798,1276,635,306
21849,1331,58,48
21888,11124,41,20
21890,9212,6702,154
21892,11125,6027,530
21902,10435,251,21
21918,8007,8497,317
21964,1619,58,48
21965,227,138,56
21971,3477,11133,34
21975,6311,657,154
21991,4889,1043,20
21993,1463,11139,379
21994,2893,2151,20
21998,5024,7488,119
22004,7532,58,422
22014,923,35,17
22038,1769,5745,281
22051,5961,251,200
22089,4086,214,73
22096,5843,3341,20
22097,8719,706,84
22098,5802,638,73
22100,11159,4628,191
22108,8082,58,84
22113,3146,7356,281
22122,8753,761,20
22151,2195,1068,119
22154,1469,41,20
22169,3394,1063,20
22170,11166,214,73
22198,1729,4154,119
22202,7959,35,17
22210,3946,3647,20
22217,1306,35,17
22219,5584,900,119
22224,1203,58,84
22245,767,251,21
22255,4585,58,321
22265,8449,10490,109
22266,1183,10757,119
22269,2139,714,317
22300,3453,638,73
22306,2613,6402,191
22328,4228,635,48
22334,11192,11193,153
22385,6523,3846,21
22396,2271,6912,501
22407,3257,140,20
22413,4582,138,56
22429,9753,3116,84
22430,11209,138,258
22432,2081,138,766
22444,1098,2927,119
22453,9107,913,62
22457,11210,2328,84
22461,6110,706,84
22471,1862,6014,84
22475,7055,176,48
22478,11215,4882,119
22493,3827,504,84
22495,3086,138,56
22511,4428,7977,62
22515,3462,35,17
22516,5028,761,20
22528,3380,214,73
22530,3854,10793,34
22538,9918,2216,380
22566,2873,4796,109
22568,4336,11231,34
22575,2222,251,200
22580,11059,43,200
22583,1235,635,20
22587,11233,1043,405
22604,5700,251,21
22609,2772,58,48
22612,4437,913,20
22627,8018,247,20
22631,11239,638,73
22632,6517,58,48
22637,8101,58,84
22648,4760,761,20
22655,6872,2082,20
22664,4553,372,20
22669,1037,1574,119
22670,873,11248,21
22673,9140,474,222
22682,7559,1785,20
22687,3499,58,84
22689,1062,2151,20
22710,36,5335,350
22744,11256,75,154
22752,3379,58,20
22769,2489,11261,331
22778,8518,138,107
22781,2921,2114,20
22782,4217,6770,123
22787,190,4069,453
22796,6958,3663,21
22807,201,58,84
22810,3643,58,48
22819,11268,7094,200
22822,8061,638,73
22824,3598,58,48
22827,1272,138,56
22853,10868,3342,321
22870,10644,214,73
22892,5056,58,48
22900,110,2603,20
22942,11281,138,107
22943,648,2028,119
22950,1223,58,48
22954,11282,879,191
22968,8261,6401,145
22974,9927,58,84
22987,3964,103,17
22993,2596,58,48
23015,8836,314,20
23016,2176,1785,20
23027,11124,111,20
23034,7610,58,84
23036,9172,251,21
23040,10600,138,56
23042,8377,58,84
23068,5181,35,17
23070,6962,35,17
23097,1401,397,119
23112,1450,214,73
23117,3724,3626,123
23122,1409,58,48
23129,3849,58,48
23136,801,11307,197
23148,11310,3647,20
23163,4804,546,20
23204,8581,58,84
23220,5708,2146,20
23229,4275,3916,153
23234,2800,1410,20
23248,4986,1068,294
23253,2271,4380,321
23273,11183,214,73
23285,9768,4115,20
23298,6371,229,62
23345,10868,247,321
23351,2587,4069,453
23358,4760,140,20
23379,8837,1043,20
23388,4206,8906,20
23391,752,3483,197
23392,9477,138,107
23408,9366,1732,20
23437,3012,8992,119
23464,4338,3632,501
23475,2062,638,73
23486,10385,879,191
23493,4576,9406,191
23520,6136,140,20
23521,1062,314,20
23522,1315,2146,20
23534,10777,3663,200
23547,4630,2151,20
23560,8768,1785,20
23601,10357,214,73
23608,3127,25,20
23618,6754,214,73
23619,767,1732,20
23622,8351,138,56
23627,6195,251,21
23629,11373,2984,294
23642,5774,251,21
23643,939,11376,197
23657,6391,598,153
23670,887,351,123
23688,717,635,317
23706,3713,49,119
23726,1058,635,48
23727,476,251,89
23748,2377,638,73
23755,9071,1043,349
23765,2497,214,73
23767,9323,58,84
23771,11392,214,73
23781,9725,58,48
23794,1937,2028,464
23796,367,3647,20
23813,8270,214,73
23821,9072,58,20
23838,5965,706,84
23847,6519,11403,119
23860,4261,111,20
23863,9157,278,20
23883,8972,11406,154
23921,2994,638,73
23927,2955,1043,20
23930,2894,397,119
23937,8468,1358,20
23943,11414,638,73
23948,11115,58,48
23965,647,1732,20
23974,1707,3916,153
23976,5739,7732,21
23989,6821,251,200
24019,3937,9939,123
24020,6816,10548,119
24025,4977,58,84
24035,6336,76,153
24044,1962,2146,20
24059,11427,1358,20
24068,10648,214,73
24073,8870,41,445
24078,8367,7732,21
24081,7335,2204,178
24088,1715,4148,20
24098,4565,58,84
24103,343,1732,20
24104,8067,214,73
24107,10067,251,200
24110,9918,3273,380
24122,11028,1307,566
24135,8970,913,62
24139,11427,2151,20
24151,7334,2254,20
24156,3379,111,20
24179,5682,11445,153
24183,1500,9418,119
24186,7410,11447,281
24193,1356,2241,325
24194,7053,4610,579
24196,11449,403,800
24214,4670,138,56
24231,9316,58,84
24240,11457,176,267
24255,7265,214,73
24269,2211,58,84
24298,8837,5733,20
24301,1553,58,267
24337,11474,58,804
24339,3538,58,20
24344,3802,140,20
24346,6209,1785,20
24354,8975,49,119
24367,2251,58,84
24368,4807,635,48
24383,2152,638,73
24410,2093,6993,20
24415,1387,35,17
24425,11124,1043,20
24433,5195,2254,48
24437,9432,176,20
24443,6056,1785,84
24452,10446,3916,153
24459,8860,247,48
24481,78,251,21
24484,2561,2361,34
24500,6646,251,21
24506,3655,76,34
24516,6112,474,127
24544,10386,140,20
24557,7866,118,20
24574,10373,2028,119
24575,8322,1416,62
24590,4889,9063,20
24602,5220,1929,84
24603,8955,635,84
24612,11514,214,73
24614,8325,58,84
24620,4861,2028,20
24633,2772,251,21
24639,5000,11519,281
24657,5930,3660,123
24667,40,1925,20
24668,6667,3341,20
24669,6667,3839,20
24677,600,251,200
24683,7244,1925,20
24688,5615,2028,62
24709,7410,4896,281
24712,9980,657,119
24726,2200,2328,20
24730,10386,761,20
24753,2371,5597,145
24755,10096,103,17
24758,3105,2427,123
24760,6835,3647,20
24766,1397,3123,20
24775,2224,118,317
24780,4302,176,20
24786,3764,3123,20
24828,10515,58,20
24830,6941,1925,20
24862,2634,6307,550
24874,7355,11544,109
24875,11057,4346,119
24879,5468,58,422
24882,4684,3839,20
24884,3209,35,17
24897,2200,2778,20
24902,7755,2216,20
24913,2271,3647,321
24915,2195,214,73
24925,7873,251,89
24929,6684,138,56
24930,9022,58,20
24949,4861,465,20
24956,7445,176,20
24986,6902,3798,20
25002,10260,138,107
25014,3257,7139,476
25017,2610,635,48
25021,2039,2151,20
25028,84,1548,119
25037,10109,58,84
25039,9448,638,73
25057,8870,6581,20
25060,11058,58,20
25083,9918,580,380
25088,797,11568,281
25113,10277,251,89
25125,2878,474,127
25127,7309,251,655
25128,5278,706,84
25131,3127,58,20
25139,9296,11571,197
25147,36,11572,350
25153,11574,3042,21
25157,9901,176,20
25170,2269,58,20
25183,3489,176,84
25197,2215,635,20
25228,5474,58,20
25232,3135,43,21
25246,11587,1785,317
25258,3957,251,21
25269,1430,2882,153
25270,4850,706,84
25287,8241,140,20
25306,9315,58,20
25312,94,5641,20
25314,8233,251,200
25316,1235,1043,20
25321,2140,635,20
25347,1084,214,73
25360,1050,3342,20
25374,2751,58,20
25381,3776,251,461
25407,4859,138,766
25421,11215,214,73
25422,11559,6466,235
25430,1689,2026,119
25436,8986,3788,119
25462,9432,3804,20
25469,6031,138,107
25477,4603,251,89
25483,10011,214,73
25491,965,176,48
25494,10761,546,20
25500,2427,10266,109
25506,7526,714,422
25519,236,761,20
25521,10589,1381,20
25522,5468,5165,89
25529,11620,7580,154
25531,1101,214,73
25557,5540,657,349
25566,2949,35,17
25595,5263,638,73
25602,1294,11629,525
25603,10683,1785,48
25634,8233,9179,119
25636,5800,3663,200
25637,5990,35,17
25643,5059,214,73
25647,9857,474,222
25650,11636,58,422
25679,4684,4748,20
25691,952,58,20
25698,10845,58,84
25699,735,1925,20
25713,7622,1304,20
25727,6244,251,200
25731,9177,214,73
25739,3928,138,766
25753,9869,35,17
25790,10780,913,62
25793,2780,35,17
25834,4145,3262,119
25835,8299,2028,349
25842,1808,41,20
25855,4760,8246,48
25872,11617,138,258
25876,282,3342,20
25896,10645,913,119
25898,36,1264,350
25904,735,176,20
25908,5558,1314,34
25911,6131,638,73
25920,93,58,48
25943,6263,4798,21
25946,7014,715,317
25957,1856,11676,281
25962,2133,58,84
25972,2945,10631,349
25991,11086,11125,62
26003,11683,154,154
26005,3588,214,73
26017,592,58,48
26021,5967,214,73
26044,6006,7611,153
26050,1229,1492,20
26060,9315,58,48
26067,8837,2328,20
26071,9728,314,20
26072,3236,58,48
26085,6537,372,20
26095,3852,58,84
26097,2207,58,48
26109,566,111,20
26139,11702,1688,20
26140,11033,58,84
26141,2724,58,48
26144,343,58,20
26182,10408,214,73
26196,5917,4039,34
26204,5244,58,84
26214,5816,58,84
26226,5532,1732,20
26253,6755,251,21
26263,752,5597,123
26265,5709,58,20
26273,2089,138,107
26274,8491,2927,119
26280,8917,214,73
26316,703,35,17
26334,11721,638,73
26339,4210,278,20
26347,7302,10470,153
26352,9658,251,89
26355,3257,1634,20
26356,3576,2114,20
26359,2829,1966,119
26361,4210,3804,20
26370,11724,251,89
26381,2713,3916,153
26384,10311,214,73
26390,9802,58,20
26401,8390,1925,20
26407,4684,3123,20
26451,4276,58,20
26462,3365,58,84
26478,7479,1043,48
26483,7562,138,56
26486,150,111,20
26492,7343,3279,20
26505,8863,138,56
26520,1761,1785,20
26527,5167,714,20
26543,64,176,84
26548,3619,251,200
26599,5395,11745,281
26601,2175,43,200
26602,3723,1785,20
26605,10761,1043,20
26613,3394,3839,20
26614,2639,3796,119
26617,8800,714,20
26619,36,7286,350
26643,5471,58,84
26650,6711,229,119
26652,4880,635,84
26668,3964,1304,20
26672,9678,7130,84
26696,1513,546,20
26707,7626,657,119
26714,11289,1063,84
26736,6358,3342,20
26745,367,1785,20
26753,1114,2787,123
26759,858,58,464
26763,5878,251,655
26779,5843,41,20
26787,2905,1929,20
26808,634,3647,20
26811,6202,474,222
26813,11766,11767,281
26824,1784,327,20
26837,8344,3632,21
26851,855,761,20
26857,6838,58,84
26870,3257,1358,20
26886,8846,58,84
26888,4360,635,349
26921,9668,5587,119
26939,49,7611,34
26957,5275,58,84
26987,11793,214,73
27001,2780,3279,20
27010,6168,3751,34
27011,8723,3882,34
27038,5678,247,84
27045,958,11799,123
27093,2730,214,73
27095,2128,3878,178
27117,7659,35,17
27122,1223,3780,20
27128,8191,4628,109
27144,802,58,20
27147,5919,11814,109
27149,9940,7582,84
27178,11815,635,48
27225,3377,372,20
